Longitude,Latitude,County,State,City,ZIP,ID
-111.97991419,40.52039747,SALT LAKE,UT,RIVERTON,84065,6360
-111.86142333,40.7678912200001,SALT LAKE,UT,SALT LAKE CITY,84102,6361
-112.08358252,38.78270065,SEVIER,UT,RICHFIELD,84701,6362
-111.6405947,40.1307672,UTAH,UT,SPANISH FORK,84660,6363
-113.55374282,37.09776694,WASHINGTON,UT,ST GEORGE,84790,6364
-111.85714091,40.6859582700001,SALT LAKE,UT,SALT LAKE CITY,84124,6365
-111.88358076,40.6443838500001,SALT LAKE,UT,MURRAY,84107,6366
-111.71369113,40.3135936,UTAH,UT,OREM,84057,6367
-109.99647035,40.3043850400001,DUCHESNE,UT,ROOSEVELT,84066,6368
-111.83611302,40.7712730900001,SALT LAKE,UT,SALT LAKE CITY,84132,6369
-111.66580788,40.24792102,UTAH,UT,PROVO,84604,6370
-72.5656183099999,42.8435127400001,WINDHAM,VT,BRATTLEBORO,5301,6371
-72.5608256099999,44.2206642200001,WASHINGTON,VT,BERLIN,5602,6372
-73.1941205799999,44.4797397200001,CHITTENDEN,VT,BURLINGTON,5401,6373
-73.07251309,44.8077396200001,FRANKLIN,VT,ST. ALBANS,5487,6374
-72.95526316,43.5982940900001,RUTLAND,VT,RUTLAND,5701,6375
-73.2076706399999,42.87418238,BENNINGTON,VT,BENNINGTON,5201,6376
-72.5914302899999,44.5534351800001,LAMOILLE,VT,MORRISVILLE,5661,6377
-72.66784746,43.0488033400001,WINDHAM,VT,TOWNSHEND,5353,6378
-72.665489,43.9168395900001,ORANGE,VT,RANDOLPH,5060,6379
-72.40314886,43.4874961200001,WINDSOR,VT,WINDSOR,5089,6380
-72.20108185,44.9558025700001,ORLEANS,VT,NEWPORT,5855,6381
-72.00955799,44.44578692,CALEDONIA,VT,ST. JOHNSBURY,5819,6382
-73.16824244,44.0004308200001,ADDISON,VT,MIDDLEBURY,5753,6383
-72.4946523999999,43.29801947,WINDSOR,VT,SPRINGFIELD,5156,6384
-72.56138763,42.8591714900001,WINDHAM,VT,BRATTLEBORO,5301,6385
-72.564716,44.2226240000001,WASHINGTON,VT,BERLIN,5602,6386
-116.1902767,43.6212166500001,ADA,ID,BOISE,83702,6387
-119.7996045,39.51636325,WASHOE,NV,RENO,89502,6388
-122.6839782,45.49718109,MULTNOMAH,OR,PORTLAND,97239,6389
-123.36718266,43.2241705600001,DOUGLAS,OR,ROSEBURG,97471,6390
-121.2964588,38.57296625,SACRAMENTO,CA,MATHER,95655,6391
-112.10178651,46.6186626100001,LEWIS AND CLARK,MT,FORT HARRISON,59636,6392
-111.84055396,40.7573972500001,SALT LAKE,UT,SALT LAKE CITY,84148,6393
-122.3077495,47.5624976,KING,WA,SEATTLE,98108,6394
-119.7779341,36.7725795000001,FRESNO,CA,FRESNO,93703,6395
-122.50497459,37.7822911900001,SAN FRANCISCO,CA,SAN FRANCISCO,94121,6396
-115.0945083,36.2851885000001,CLARK,NV,NORTH LAS VEGAS,89086,6397
-122.13978465,37.4053530200001,SANTA CLARA,CA,PALO ALTO,94304,6398
-117.25006873,34.0502329600001,SAN BERNARDINO,CA,LOMA LINDA,92357,6399
-118.45275224,34.0527212700001,LOS ANGELES,CA,LOS ANGELES,90073,6400
-118.1189428,33.777569,LOS ANGELES,CA,LONG BEACH,90822,6401
-108.5404727,39.0767571000001,MESA,CO,GRAND JUNCTION,81501,6402
-112.45257508,34.55387325,YAVAPAI,AZ,PRESCOTT,86313,6403
-117.23241926,32.8755580500001,SAN DIEGO,CA,SAN DIEGO,92161,6404
-112.06625305,33.49567218,MARICOPA,AZ,PHOENIX,85012,6405
-104.78553222,41.14828213,LARAMIE,WY,CHEYENNE,82001,6406
-110.9645064,32.1809812000001,PIMA,AZ,TUCSON,85723,6407
-104.8293191,39.7415896000001,ADAMS,CO,AURORA,80045,6408
-106.58176736,35.05516799,BERNALILLO,NM,ALBUQUERQUE,87108,6409
-103.47181513,44.4126772600001,MEADE,SD,FORT MEADE,57741,6410
-101.90669398,35.20367399,POTTER,TX,AMARILLO,79106,6411
-96.75505857,43.5311018400001,MINNEHAHA,SD,SIOUX FALLS,57105,6412
-96.77521876,46.9060101800001,CASS,ND,FARGO,58102,6413
-97.27464126,37.6812338,SEDGWICK,KS,WICHITA,67218,6414
-97.49667171,35.4828151900001,OKLAHOMA,OK,OKLAHOMA CITY,73104,6415
-95.9743764999999,41.24253129,DOUGLAS,NE,OMAHA,68105,6416
-95.72279545,39.0262321800001,SHAWNEE,KS,TOPEKA,66622,6417
-94.8938356899999,39.27939624,LEAVENWORTH,KS,LEAVENWORTH,66048,6418
-96.79128946,32.69305631,DALLAS,TX,DALLAS,75216,6419
-94.5264144,39.0640641000001,JACKSON,MO,KANSAS CITY,64128,6420
-95.4146643999999,35.76527571,MUSKOGEE,OK,MUSKOGEE,74401,6421
-98.57984558,29.50666476,BEXAR,TX,SAN ANTONIO,78229,6422
-97.34757981,31.07640423,BELL,TX,TEMPLE,76504,6423
-93.66067216,41.6277514500001,POLK,IA,DES MOINES,50310,6424
-93.20592013,44.90149015,HENNEPIN,MN,MINNEAPOLIS,55417,6425
-94.160127,36.081419,WASHINGTON,AR,FAYETTEVILLE,72703,6426
-92.32905785,38.93666726,BOONE,MO,COLUMBIA,65201,6427
-91.54848851,41.6637023000001,JOHNSON,IA,IOWA CITY,52246,6428
-95.38877345,29.69976575,HARRIS,TX,HOUSTON,77030,6429
-93.722022,32.5030302700001,CADDO,LA,SHREVEPORT,71101,6430
-92.320213,34.7460360000001,PULASKI,AR,LITTLE ROCK,72205,6431
-90.23124854,38.64238456,ST. LOUIS,MO,ST. LOUIS,63106,6432
-89.43112581,43.0742477700001,DANE,WI,MADISON,53705,6433
-90.02634368,35.1435207500001,SHELBY,TN,MEMPHIS,38104,6434
-88.9548159999999,37.72431427,WILLIAMSON,IL,MARION,62959,6435
-90.16732631,32.32789016,HINDS,MS,JACKSON,39216,6436
-87.97646349,43.020788968,MILWAUKEE,WI,MILWAUKEE,53295,6437
-87.84129591,41.8610986,COOK,IL,HINES,60141,6438
-87.67704148,41.87073782,COOK,IL,CHICAGO,60612,6439
-90.08417201,29.9621957300001,ORLEANS,LA,NEW ORLEANS,70119,6440
-88.9450439,30.4148783000001,HARRISON,MS,BILOXI,39531,6441
-86.18716442,39.77846306,MARION,IN,INDIANAPOLIS,46202,6442
-86.80423925,36.14175705,DAVIDSON,TN,NASHVILLE,37212,6443
-85.696895,38.2702590000001,JEFFERSON,KY,LOUISVILLE,40206,6444
-86.8013461199999,33.5044482600001,JEFFERSON,AL,BIRMINGHAM,35233,6445
-85.1095178799999,41.0907864600001,ALLEN,IN,FORT WAYNE,46805,6446
-84.50819455,39.13941364,HAMILTON,OH,CINCINNATI,45220,6447
-84.506404,38.0298040000001,FAYETTE,KY,LEXINGTON,40502,6448
-84.2645845599999,39.74265668,MONTGOMERY,OH,DAYTON,45428,6449
-83.71464059,42.28669332,WASHTENAW,MI,ANN ARBOR,48105,6450
-83.05919812,42.3557221500001,WAYNE,MI,DETROIT,48201,6451
-84.311425,33.801861,DEKALB,GA,DECATUR,30033,6452
-82.517463311,38.376788877,WAYNE,WV,HUNTINGTON,25704,6453
-82.37020633,36.30913796,WASHINGTON,TN,MOUNTAIN HOME,37684,6454
-82.4835408499999,35.5886137900001,BUNCOMBE,NC,ASHEVILLE,28805,6455
-81.61370354,41.51325639,CUYAHOGA,OH,CLEVELAND,44106,6456
-81.19320077,37.7649654800001,RALEIGH,WV,BECKLEY,25801,6457
-82.025447,33.464616,RICHMOND,GA,AUGUSTA,30904,6458
-82.63605347,30.18182054,COLUMBIA,FL,LAKE CITY,32025,6459
-80.36212141,39.2697341200001,HARRISON,WV,CLARKSBURG,26301,6460
-79.96172439,40.4467792400001,ALLEGHENY,PA,PITTSBURGH,15240,6461
-80.9588998099999,33.9751419300001,RICHLAND,SC,COLUMBIA,29209,6462
-82.34466908,29.63769848,ALACHUA,FL,GAINESVILLE,32608,6463
-80.48815776,35.6841998400001,ROWAN,NC,SALISBURY,28144,6464
-80.01844528,37.2739603900001,SALEM,VA,SALEM,24153,6465
-82.7785459999999,27.81021638,PINELLAS,FL,BAY PINES,33744,6466
-82.42927702,28.0644091,HILLSBOROUGH,FL,TAMPA,33612,6467
-78.8121503899999,42.9510926300001,ERIE,NY,BUFFALO,14215,6468
-79.95400559,32.7841740100001,CHARLESTON,SC,CHARLESTON,29401,6469
-78.93883233,36.00951207,DURHAM,NC,DURHAM,27705,6470
-77.91111267,39.4177114500001,BERKELEY,WV,MARTINSBURG,25405,6471
-77.46768488,37.49807429,RICHMOND,VA,RICHMOND,23249,6472
-77.010732,38.9289230000001,DISTRICT OF COLUMBIA,DC,WASHINGTON,20422,6473
-80.11247524,26.7849280300001,PALM BEACH,FL,WEST PALM BEACH,33410,6474
-76.62455811,39.2896495900001,BALTIMORE,MD,BALTIMORE,21201,6475
-76.39712392,40.3173118600001,LEBANON,PA,LEBANON,17042,6476
-81.3217761399999,28.58035971,ORANGE,FL,MIAMI,33125,6477
-76.13895418,43.0388312000001,ONONDAGA,NY,SYRACUSE,13210,6478
-76.33225686,37.01535819,HAMPTON,VA,HAMPTON,23667,6479
-75.8359693099999,41.2481042800001,LUZERNE,PA,WILKES-BARRE,18711,6480
-75.606352,39.740166,NEW CASTLE,DE,WILMINGTON,19805,6481
-75.19986732,39.9483470000001,PHILADELPHIA,PA,PHILADELPHIA,19104,6482
-74.2361401799999,40.7525336900001,ESSEX,NJ,EAST ORANGE,7018,6483
-74.02418643,40.6079228500001,KINGS,NY,BROOKLYN,11209,6484
-73.9770792699999,40.7368814700001,NEW YORK,NY,NEW YORK,10010,6485
-73.90638209,40.8673486600001,BRONX,NY,BRONX,10468,6486
-73.7719446,42.6508081800001,ALBANY,NY,ALBANY,12208,6487
-73.30869305,40.89367574,SUFFOLK,NY,NORTHPORT,11768,6488
-72.96120653,41.28184028,SOUTH CENTRAL CONNECTICUT,CT,WEST HAVEN,6516,6489
-72.3425365699999,43.64849322,WINDSOR,VT,WHITE RIVER JUNCTION,5001,6490
-71.43314954,41.83213908,PROVIDENCE,RI,PROVIDENCE,2908,6491
-71.17169802,42.2746273000001,SUFFOLK,MA,WEST ROXBURY,2132,6492
-69.70435212,44.2804620800001,KENNEBEC,ME,AUGUSTA,4330,6493
-66.0793354799999,18.3903941400001,SAN JUAN,PR,SAN JUAN,921,6494
-76.51167193,37.14447262,NEWPORT NEWS,VA,NEWPORT NEWS,23602,6495
-78.54971534,38.0515001200001,ALBEMARLE,VA,CHARLOTTESVILLE,22903,6496
-77.6586395099999,37.46669461,CHESTERFIELD,VA,MIDLOTHIAN,23114,6497
-76.9375037299999,36.6915429800001,FRANKLIN,VA,FRANKLIN,23851,6498
-77.53768307,36.7015760400001,EMPORIA,VA,EMPORIA,23847,6499
-77.35925387,37.18249302,PETERSBURG,VA,PETERSBURG,23805,6500
-79.89034788,36.9940482100001,FRANKLIN,VA,ROCKY MOUNT,24151,6501
-80.71302141,37.3330790700001,GILES,VA,PEARISBURG,24134,6502
-80.5054411099999,37.08910231,MONTGOMERY,VA,CHRISTIANSBURG,24073,6503
-79.9392059199999,37.26607749,ROANOKE,VA,ROANOKE,24013,6504
-80.72250418,37.32222391,GILES,VA,ROANOKE,24014,6505
-79.4409549599999,37.7785170700001,LEXINGTON,VA,LEXINGTON,24450,6506
-81.48895155,37.1238875000001,TAZEWELL,VA,TAZEWELL,24651,6507
-76.87887582,37.9012459800001,ESSEX,VA,TAPPAHANNOCK,22560,6508
-79.18779398,37.4382583300001,LYNCHBURG,VA,LYNCHBURG,24503,6509
-78.49868708,38.0313398000001,CHARLOTTESVILLE,VA,CHARLOTTESVILLE,22903,6510
-78.98683733,38.0945244100001,AUGUSTA,VA,FISHERSVILLE,22939,6511
-82.6419751399999,36.93295679,NORTON,VA,NORTON,24273,6512
-82.0787843799999,36.89871348,RUSSELL,VA,LEBANON,24266,6513
-81.4883674499999,36.85202553,SMYTH,VA,MARION,24354,6514
-82.6254642499999,36.94446004,NORTON,VA,NORTON,24273,6515
-79.8320306099999,37.9929072,BATH,VA,HOT SPRINGS,24445,6516
-82.06553917,37.2852789200001,BUCHANAN,VA,GRUNDY,24614,6517
-79.51751849,37.3514029,BEDFORD,VA,BEDFORD,24523,6518
-77.38651607,37.6284154800001,HANOVER,VA,MECHANICSVILLE,23116,6519
-77.4069398399999,37.54016604,RICHMOND,VA,RICHMOND,23223,6520
-77.69623495,37.51019015,CHESTERFIELD,VA,RICHMOND,23226,6521
-76.28162015,36.89948466,NORFOLK,VA,NORFOLK,23505,6522
-76.34743187,36.8366363600001,PORTSMOUTH,VA,PORTSMOUTH,23707,6523
-79.94254375,37.25119819,ROANOKE,VA,ROANOKE,24014,6524
-79.1692269,37.4136928,LYNCHBURG,VA,LYNCHBURG,24502,6525
-79.1715779899999,37.41701527,LYNCHBURG,VA,LYNCHBURG,24501,6526
-79.18784233,37.43789546,LYNCHBURG,VA,LYNCHBURG,24503,6527
-78.40431589,37.3026795500001,PRINCE EDWARD,VA,FARMVILLE,23901,6528
-76.24603947,36.7455092500001,CHESAPEAKE,VA,CHESAPEAKE,23320,6529
-76.3016762299999,36.86252074,NORFOLK,VA,NORFOLK,23507,6530
-78.13344839,36.73360094,MECKLENBURG,VA,SOUTH HILL,23970,6531
-77.2276801199999,38.85819852,FAIRFAX,VA,FALLS CHURCH,22042,6532
-77.10553472,38.82212364,ALEXANDRIA,VA,ALEXANDRIA,22304,6533
-77.37984899,38.88458862,FAIRFAX,VA,FAIRFAX,22033,6534
-77.47802201,39.0739514200001,LOUDOUN,VA,LEESBURG,20176,6535
-77.0770461,38.7397300700001,FAIRFAX,VA,ALEXANDRIA,22306,6536
-81.91212146,36.72291339,WASHINGTON,VA,ABINGDON,24211,6537
-76.20623768,36.86713036,NORFOLK,VA,NORFOLK,23502,6538
-77.4832286,38.3115218900001,FREDERICKSBURG,VA,FREDERICKSBURG,22401,6539
-77.40720772,38.41525697,STAFFORD,VA,STAFFORD,22554,6540
-82.44904833,37.16067851,DICKENSON,VA,CLINTWOOD,24228,6541
-77.64280762,38.82079041,PRINCE WILLIAM,VA,HAYMARKET,20169,6542
-78.01334457,38.45523117,CULPEPER,VA,CULPEPER,22701,6543
-77.4875262199999,38.76731361,MANASSAS,VA,MANASSAS,20110,6544
-76.38749461,37.70122087,LANCASTER,VA,KILMARNOCK,22482,6545
-75.86407258,37.4754289300001,NORTHAMPTON,VA,ONANCOCK,23417,6546
-76.6683811999999,37.2508954800001,WILLIAMSBURG,VA,WILLIAMSBURG,23185,6547
-76.48303428,37.0642434600001,NEWPORT NEWS,VA,NEWPORT NEWS,23601,6548
-76.54177578,37.41981658,GLOUCESTER,VA,GLOUCESTER,23061,6549
-78.8554729699999,38.40478676,ROCKINGHAM,VA,HARRISONBURG,22801,6550
-78.91455143,36.7121151200001,HALIFAX,VA,SOUTH BOSTON,24592,6551
-78.44438962,38.02258118,ALBEMARLE,VA,CHARLOTTESVILLE,22911,6552
-76.0264938,36.86457361,VIRGINIA BEACH,VA,VIRGINIA BEACH,23454,6553
-76.39033356,37.05729223,HAMPTON,VA,HAMPTON,23666,6554
-76.1896294699999,36.8508426700001,NORFOLK,VA,NORFOLK,23502,6555
-76.30414519,36.86278106,NORFOLK,VA,NORFOLK,23507,6556
-76.3028441599999,36.86217987,NORFOLK,VA,NORFOLK,23507,6557
-76.5811111799999,36.7733146800001,SUFFOLK,VA,SUFFOLK,23434,6558
-76.09801829,36.7752182300001,VIRGINIA BEACH,VA,VIRGINIA BEACH,23456,6559
-76.7408918,37.33632098,YORK,VA,WILLIAMSBURG,23188,6560
-77.28634942,38.6370725400001,PRINCE WILLIAM,VA,WOODBRIDGE,22191,6561
-77.65896759,37.4668081500001,CHESTERFIELD,VA,MIDLOTHIAN,23114,6562
-77.38713225,37.6276713300001,HANOVER,VA,MECHANICSVILLE,23116,6563
-78.51268401,38.8702953000001,SHENANDOAH,VA,WOODSTOCK,22664,6564
-78.468518,38.6632500000001,PAGE,VA,LURAY,22835,6565
-78.1932250999999,39.1942808100001,WINCHESTER,VA,WINCHESTER,22601,6566
-78.19835145,38.9303431000001,WARREN,VA,FRONT ROYAL,22630,6567
-77.43045934,37.5406119100001,RICHMOND,VA,RICHMOND,23298,6568
-77.1272776599999,38.88888179,ARLINGTON,VA,ARLINGTON,22205,6569
-77.65653638,37.65977739,GOOCHLAND,VA,RICHMOND,23233,6570
-77.526454965,37.5138470640001,RICHMOND,VA,RICHMOND,23225,6571
-77.47311854,37.5539129800001,RICHMOND,VA,RICHMOND,23220,6572
-77.5949411399999,37.5106882800001,CHESTERFIELD,VA,RICHMOND,23235,6573
-82.21682765,36.5970718,BRISTOL,VA,BRISTOL,24201,6574
-77.4959513599999,38.21751607,SPOTSYLVANIA,VA,FREDERICKSBURG,22408,6575
-79.8812189,37.7921888000001,ALLEGHANY,VA,LOW MOOR,24457,6576
-77.52658042,37.5143790380001,RICHMOND,VA,RICHMOND,23225,6577
-81.82028185,37.09471726,TAZEWELL,VA,RICHLANDS,24641,6578
-76.97854052,37.5463599600001,NEW KENT,VA,NEW KENT,23124,6579
-79.40545975,36.5777138500001,DANVILLE,VA,DANVILLE,24541,6580
-77.1580785,38.8700868500001,FAIRFAX,VA,FALLS CHURCH,22044,6581
-77.5528218699999,38.9391260400001,LOUDOUN,VA,ALDIE,20105,6582
-78.52507479,38.0249236500001,ALBEMARLE,VA,CHARLOTTESVILLE,22903,6583
-77.8090620999999,38.7127659600001,FAUQUIER,VA,WARRENTON,20186,6584
-77.48699277,38.3126122200001,FREDERICKSBURG,VA,FREDERICKSBURG,22401,6585
-76.4825701199999,37.06449231,NEWPORT NEWS,VA,NEWPORT NEWS,23601,6586
-77.29126387,37.3080377700001,HOPEWELL,VA,HOPEWELL,23860,6587
-77.50671264,37.58594398,HENRICO,VA,RICHMOND,23226,6588
-77.36406019,37.1846693100001,PETERSBURG,VA,PETERSBURG,23805,6589
-77.52602103,37.63171005,HENRICO,VA,RICHMOND,23294,6590
-76.18945815,36.85308888,NORFOLK,VA,NORFOLK,23502,6591
-80.4110117,37.1872063700001,MONTGOMERY,VA,BLACKSBURG,24060,6592
-80.0316691,37.2633323700001,SALEM,VA,SALEM,24153,6593
-76.5832501,37.2046345000001,NEWPORT NEWS,VA,NEWPORT NEWS,23603,6594
-77.5467383499999,39.144816,LOUDOUN,VA,LEESBURG,20176,6595
-76.73188735,37.31486161,JAMES CITY,VA,WILLIAMSBURG,23188,6596
-77.3593966399999,37.18733523,PETERSBURG,VA,PETERSBURG,23805,6597
-80.7572826099999,37.0681752200001,PULASKI,VA,PULASKI,24301,6598
-77.364166,38.96222355,FAIRFAX,VA,RESTON,20190,6599
-76.4545305999999,37.1214431000001,YORK,VA,YORKTOWN,23693,6600
-79.8671804699999,36.69924359,MARTINSVILLE,VA,MARTINSVILLE,24112,6601
-77.54272258,38.94013168,LOUDOUN,VA,DULLES,20166,6602
-80.9239287,36.67066197,GALAX,VA,GALAX,24333,6603
-76.0283735799999,36.8662392300001,VIRGINIA BEACH,VA,VIRGINIA BEACH,23454,6604
-77.4907328099999,37.59062605,HENRICO,VA,RICHMOND,23230,6605
-81.09711541,36.95444682,WYTHE,VA,WYTHEVILLE,24382,6606
-117.69395068,47.5731456300001,SPOKANE,WA,MEDICAL LAKE,99022,6607
-122.55227019,47.1086697800001,PIERCE,WA,TACOMA,98431,6608
-122.27631786,48.49608592,SKAGIT,WA,SEDRO-WOOLLEY,98204,6609
-119.54652587,48.39656746,OKANOGAN,WA,OMAK,98841,6610
-122.44817489,47.24599096,PIERCE,WA,TACOMA,98405,6611
-123.11441495,47.2258908900001,MASON,WA,SHELTON,98584,6612
-122.28035439,46.55567481,LEWIS,WA,MORTON,98356,6613
-121.82645487,47.5144995800001,KING,WA,SNOQUALMIE,98065,6614
-118.35850332,46.0535534100001,WALLA WALLA,WA,WALLA WALLA,99362,6615
-120.00961263,47.8449701800001,CHELAN,WA,CHELAN,98816,6616
-119.43873125,48.7070018900001,OKANOGAN,WA,TONASKET,98855,6617
-124.04263083,46.3114343,PACIFIC,WA,ILWACO,98624,6618
-123.81229122,46.6628208400001,PACIFIC,WA,SOUTH BEND,98586,6619
-117.37604976,46.8689303100001,WHITMAN,WA,COLFAX,99111,6620
-121.47053068,45.7223792400001,KLICKITAT,WA,WHITE SALMON,98672,6621
-122.57849604,47.1333005600001,PIERCE,WA,TACOMA,98433,6622
-117.40672503,47.7097544200001,SPOKANE,WA,SPOKANE,99207,6623
-118.68250448,47.33118914,LINCOLN,WA,ODESSA,99159,6624
-119.15526146,46.8304088300001,ADAMS,WA,OTHELLO,99344,6625
-122.9417492,46.1306936300001,COWLITZ,WA,LONGVIEW,98632,6626
-122.32404309,48.4178696800001,SKAGIT,WA,MOUNT VERNON,98273,6627
-117.71089437,48.27787863,STEVENS,WA,CHEWELAH,99109,6628
-120.32103051,47.4066046500001,CHELAN,WA,WENATCHEE,98807,6629
-118.37188656,47.1212188200001,ADAMS,WA,RITZVILLE,99169,6630
-119.11921669,46.19924546,BENTON,WA,KENNEWICK,99336,6631
-120.53789634,46.98709397,KITTITAS,WA,ELLENSBURG,98926,6632
-120.81110601,45.82018033,KLICKITAT,WA,GOLDENDALE,98620,6633
-119.09538616,46.2350256,FRANKLIN,WA,PASCO,99301,6634
-117.16980597,46.7123882400001,WHITMAN,WA,PULLMAN,99163,6635
-118.34319698,46.0622276500001,WALLA WALLA,WA,WALLA WALLA,99362,6636
-117.42343611,47.6518002400001,SPOKANE,WA,SPOKANE,99210,6637
-117.41359539,47.649213,SPOKANE,WA,SPOKANE,99220,6638
-117.42567116,47.6509024100001,SPOKANE,WA,SPOKANE,99204,6639
-122.58072696,45.6244375100001,CLARK,WA,VANCOUVER,98668,6640
-122.32162109,47.60866127,KING,WA,SEATTLE,98114,6641
-117.23547093,47.67076432,SPOKANE,WA,SPOKANE VALLEY,99216,6642
-117.47769596,47.70247292,SPOKANE,WA,SPOKANE,99205,6643
-117.40904805,47.64903536,SPOKANE,WA,SPOKANE,99202,6644
-122.22903574,47.3089135500001,KING,WA,AUBURN,98002,6645
-122.28208299,47.66256824,KING,WA,SEATTLE,98105,6646
-120.31705751,46.37084485,YAKIMA,WA,TOPPENISH,98948,6647
-122.30926063,47.65085814,KING,WA,SEATTLE,98195,6648
-122.11894584,48.18891955,SNOHOMISH,WA,ARLINGTON,98223,6649
-122.20570946,47.9998937500001,SNOHOMISH,WA,EVERETT,98201,6650
-122.17840117,47.7158910900001,KING,WA,KIRKLAND,98033,6651
-118.73140091,48.65304137,FERRY,WA,REPUBLIC,99166,6652
-122.21396534,47.4427780500001,KING,WA,RENTON,98055,6653
-122.36617183,47.53407121,KING,WA,SEATTLE,98168,6654
-122.33435705,47.8032162800001,SNOHOMISH,WA,EDMONDS,98020,6655
-122.56573498,47.17831999,PIERCE,WA,TACOMA,98498,6656
-119.78263286,48.10622607,OKANOGAN,WA,BREWSTER,98812,6657
-122.67509022,47.6567295200001,KITSAP,WA,SILVERDALE,98383,6658
-119.00759291,47.94244952,GRANT,WA,GRAND COULEE,99133,6659
-119.76391148,46.20809196,BENTON,WA,PROSSER,99350,6660
-122.98558057,46.71240448,LEWIS,WA,CENTRALIA,98531,6661
-119.86817224,47.2309067,GRANT,WA,QUINCY,98848,6662
-120.32308664,47.4335292800001,CHELAN,WA,WENATCHEE,98801,6663
-117.0491978,48.1824222000001,PEND OREILLE,WA,NEWPORT,99156,6664
-117.60294818,46.47549923,GARFIELD,WA,POMEROY,99347,6665
-120.6607868,47.5944512,CHELAN,WA,LEAVENWORTH,98826,6666
-119.54642775,47.31449422,GRANT,WA,EPHRATA,98823,6667
-117.97025385,46.31210478,COLUMBIA,WA,DAYTON,99328,6668
-124.392588,47.9462073400001,CLALLAM,WA,FORKS,98331,6669
-123.84718595,46.9792355800001,GRAYS HARBOR,WA,ABERDEEN,98520,6670
-122.61566679,48.5019287600001,SKAGIT,WA,ANACORTES,98221,6671
-122.78927319,48.10604332,JEFFERSON,WA,PORT TOWNSEND,98368,6672
-119.28195598,46.2813433800001,BENTON,WA,RICHLAND,99352,6673
-118.14535981,47.65792772,LINCOLN,WA,DAVENPORT,99122,6674
-117.89274847,48.54067179,STEVENS,WA,COLVILLE,99114,6675
-123.11119594,48.0895533500001,CLALLAM,WA,PORT ANGELES,98362,6676
-122.47297944,48.77326836,WHATCOM,WA,BELLINGHAM,98225,6677
-119.26518871,47.1281632500001,GRANT,WA,MOSES LAKE,98837,6678
-120.00668176,46.3224796000001,YAKIMA,WA,SUNNYSIDE,98944,6679
-117.05476129,46.40255369,ASOTIN,WA,CLARKSTON,99403,6680
-122.62504593,47.5831533,KITSAP,WA,BREMERTON,98310,6681
-122.45286777,47.2598113500001,PIERCE,WA,TACOMA,98405,6682
-122.6843268,48.21389329,ISLAND,WA,COUPEVILLE,98239,6683
-122.3278668,47.60977668,KING,WA,SEATTLE,98101,6684
-122.9517868,47.0427309200001,THURSTON,WA,OLYMPIA,98502,6685
-119.28130749,46.2831274100001,BENTON,WA,RICHLAND,99352,6686
-122.29597858,47.4877049,KING,WA,TUKWILA,98168,6687
-122.37954969,47.66737354,KING,WA,SEATTLE,98107,6688
-122.30802566,47.5632310300001,KING,WA,SEATTLE,98108,6689
-122.32398892,47.6038601500001,KING,WA,SEATTLE,98104,6690
-122.33689538,47.71417239,KING,WA,SEATTLE,98133,6691
-122.18717515,47.6204913500001,KING,WA,BELLEVUE,98004,6692
-120.54794655,46.5937452100001,YAKIMA,WA,YAKIMA,98902,6693
-122.20427341,47.71912215,KING,WA,KIRKLAND,98034,6694
-121.989970073,47.864139514,SNOHOMISH,WA,MONROE,98272,6695
-122.28953,47.17918,PIERCE,WA,PUYALLUP,98372,6696
-122.31059795,47.60772122,KING,WA,SEATTLE,98122,6697
-121.98774708,47.2091757600001,KING,WA,ENUMCLAW,98022,6698
-122.31205809,47.6199818800001,KING,WA,SEATTLE,98112,6699
-122.34321222,47.45743559,KING,WA,BURIEN,98166,6700
-122.32114259,47.7066268200001,KING,WA,SEATTLE,98125,6701
-122.84738645,47.0529419100001,THURSTON,WA,OLYMPIA,98506,6702
-122.50204,47.1543100000001,PIERCE,WA,LAKEWOOD,98499,6703
-122.32739235,47.2926977500001,KING,WA,FEDERAL WAY,98003,6704
-122.64824154,45.7209835200001,CLARK,WA,VANCOUVER,98686,6705
-122.48105459,47.24164648,PIERCE,WA,TACOMA,98411,6706
-122.61323847,47.3635628700001,PIERCE,WA,GIG HARBOR,98332,6707
-122.0654438,47.55145323,KING,WA,ISSAQUAH,98027,6708
-122.09912691,47.6763133000001,KING,WA,REDMOND,98052,6709
-122.45263563,47.25948557,PIERCE,WA,TACOMA,98405,6710
-123.02960113,48.5267789700001,SAN JUAN,WA,FRIDAY HARBOR,98250,6711
-123.3918327,47.00690408,GRAYS HARBOR,WA,ELMA,98541,6712
-122.328566,47.611948,KING,WA,SEATTLE,98101,6713
-122.3122273,47.6189453000001,KING,WA,SEATTLE,98112,6714
-122.1042083,47.3589744000001,KING,WA,COVINGTON,98042,6715
-122.2343383,47.8785543000001,SNOHOMISH,WA,EVERETT,98208,6716
-122.1795895,48.1386041800001,SNOHOMISH,WA,MARYSVILLE,98271,6717
-122.217242878,47.975725853,SNOHOMISH,WA,EVERETT,98201,6718
-122.216514913,47.9752396640001,SNOHOMISH,WA,EVERETT,98201,6719
-121.988297017,47.8639529800001,SNOHOMISH,WA,MONROE,98272,6720
-122.6406996,45.71388861,CLARK,WA,VANCOUVER,98686,6721
-117.414111,47.6517723000001,SPOKANE,WA,SPOKANE,99204,6722
