geometry,STATE,ID,NAME
POINT (-72.8396177 41.7125231),CT,11684823,CVS - 145
POINT (-72.4433424 41.9857981),CT,11674455,SOMERS PHARMACY
POINT (-72.2537306 41.80999),CT,11702164,UNIVERSITY OF CONNECTICUT STUDENT HEALTH CENTER
POINT (-72.788331 42.0250603),MA,11691161,BIG Y - 8
POINT (-72.5876629 42.1220602),MA,11696408,WALGREENS - 10127
POINT (-72.5185571 42.0729891),MA,11687973,CVS - 769
POINT (-72.6387255 42.0881104),MA,11686755,CVS - 859
POINT (-72.6109868 42.1417131),MA,11686756,CVS - 843
POINT (-72.4808321 42.1696582),MA,11686727,CVS - 315
POINT (-72.4827188 42.156269),MA,11667808,WALGREENS - 2699
POINT (-72.5694019 42.1353385),MA,11667798,WALGREENS - 2268
POINT (-72.7083359 42.1085557),MA,11662930,WAL-MART - 2174
POINT (-72.5621642 42.1389557),MA,11648019,LOUIS AND CLARK
POINT (-72.5550689 42.0861074),MA,11688156,CVS - 1130
POINT (-72.5190331 42.1376252),MA,11688044,CVS - 1291
POINT (-72.6014765 42.0949227),MA,11687976,CVS - 993
POINT (-72.5805492 42.0597399),MA,11686958,CVS - 950
POINT (-72.5875773 42.1746651),MA,11687155,CVS - 2339
POINT (-72.6196334 42.2023793),MA,11687143,CVS - 2071
POINT (-72.5689542 42.1348043),MA,11686740,CVS - 488
POINT (-72.6143975 42.1172323),MA,11684892,BRIGHTWOOD/RIVERVIEW HEALTH CENTER
POINT (-72.5786706 42.1477171),MA,11688185,RITE AID - 10051
POINT (-72.6243909 42.1060925),MA,11686308,RITE AID - 10061
POINT (-72.7408395 41.7017364),CT,11643830,VETERANS AFFAIRS CONNECTICUT HEALTHCARE SYSTEM - NEWINGTON CAMPUS PHARMACY
POINT (-71.8577264 42.1852766),MA,11686945,CVS - 708
POINT (-71.867785 42.1040114),MA,11686678,RITE AID - 10088
POINT (-71.8244008 42.20044),MA,11676491,CAREPLUS PHARMACY
POINT (-71.8787632 42.1706366),MA,11662924,WAL-MART - 2012
POINT (-71.968579 42.1449662),MA,11700997,CVS - 38
POINT (-71.8350025 42.3360948),MA,11687001,RITE AID - 10085
POINT (-71.9116863 42.545477),MA,11698768,WESTMINISTER PHARMACY
POINT (-71.8444123 42.2385102),MA,11686715,CVS - 166
POINT (-71.8318034 42.2636136),MA,11686999,RITE AID - 10094
POINT (-71.8426401 42.2392881),MA,11705074,WALGREENS - 10639
POINT (-72.6377845 41.5761856),CT,11694382,OMNICARE OF PORTLAND
POINT (-72.4464344 41.5048417),CT,11645911,NATHAN HALE PHARMACY
POINT (-71.8847419 41.8396254),CT,11708116,TARGET
POINT (-72.9965974 41.5389276),CT,11684069,CVS - 1151
POINT (-72.8074768 41.4777611),CT,11648262,CORAM SPECIALTY INFUSION SERVICES
POINT (-72.4489193 41.8666338),CT,11684962,BEACON PRESCRIPTION
POINT (-72.7464437 41.7852884),CT,11701441,SUBURBAN LONG TERM CARE
POINT (-72.6853632 41.7591661),CT,11703734,CHARTER OAK HEALTH CENTER PHARMACY
POINT (-71.8773748 41.9274953),CT,11657430,SUPER STOP AND SHOP - 0727
POINT (-71.8794048 41.8073776),CT,11646988,DANIELS PHARMACY
POINT (-72.5929175 42.1153337),MA,11710758,MERCY MEDICAL CENTER PHARMACY
POINT (-71.8755431 41.8089426),CT,11696940,BONNEVILLE PHARMACY / BONNEVILLE LONG TERM CARE PHARMACY
POINT (-72.0602394 41.3589723),CT,11712150,ELECTRIC BOAT FAMILY PHARMACY
POINT (-71.8233586 42.2576199),MA,11686951,CVS - 657
POINT (-72.6245973 42.139512),MA,11710469,AMERICAN HOMECARE FEDERATION
POINT (-72.0564942 41.53341),CT,11684649,GREENVILLE DRUG STORE INCORPORATED
POINT (-72.0998794 41.3732094),CT,11644190,UNITED STATES COAST GUARD ACADEMY MEDICAL CLINIC
POINT (-72.0967224 41.4915265),CT,11703155,WALGREENS - 11755
POINT (-72.654001 41.7678697),CT,11703452,WALGREENS - 11590
POINT (-72.9460808 41.6723079),CT,11683340,CVS - 1276
POINT (-72.860849 41.8160455),CT,11684070,CVS - 1180
POINT (-72.8800798 41.5946149),CT,11684063,CVS - 1060
POINT (-72.786126 41.9522073),CT,11684821,CVS - 1202
POINT (-72.7595237 41.6310643),CT,11682950,CVS - 2119
POINT (-72.6187626 41.7286006),CT,11712174,SHOPRITE
POINT (-72.6396866 41.5732279),CT,11687101,RITE AID - 10373
POINT (-72.2174702 41.7127169),CT,11641827,BEACON PRESCRIPTIONS
POINT (-72.4356862 41.3843628),CT,11706992,WALGREENS - 10261
POINT (-72.6723579 41.554316),CT,11670929,WALGREENS - 2858
POINT (-72.4971052 41.5842505),CT,11706680,CVS - 4149
POINT (-72.6528074 41.8933684),CT,11657434,SUPER STOP AND SHOP - 0619
POINT (-72.6075831 41.9232854),CT,11662859,WAL-MART - 2282
POINT (-73.0280232 41.4706089),CT,11662861,WAL-MART - 2284
POINT (-73.0337322 41.5830349),CT,11691745,TARGET
POINT (-72.8059265 41.6671865),CT,11684778,CVS - 760
POINT (-72.5702672 41.765658),CT,11700018,SHOPRITE
POINT (-73.0138912 41.5498751),CT,11694707,RITE AID - 1790
POINT (-72.117403 41.37207),CT,11690715,SHOPRITE
POINT (-72.5936284 41.998013),CT,11684817,CVS - 750
POINT (-72.8774462 41.5986991),CT,11678236,RITE AID - 475
POINT (-72.5707234 41.9899408),CT,11677425,RITE AID - 4772
POINT (-72.8883014 41.7573175),CT,11675513,THE RYAN PHARMACY
POINT (-72.7882759 41.9522372),CT,11673089,GRANBY PHARMACY
POINT (-72.9317797 41.3467719),CT,11657409,SUPER STOP AND SHOP - 0661
POINT (-73.0316653 41.5829156),CT,11657401,SUPER STOP AND SHOP - 0679
POINT (-72.8599429 41.3916119),CT,11670923,WALGREENS - 9071
POINT (-72.7562449 41.6304381),CT,11657454,SUPER STOP AND SHOP - 0614
POINT (-72.8631457 41.8193292),CT,11657423,SUPER STOP AND SHOP - 0607
POINT (-72.7257124 41.6982063),CT,11686830,RITE AID - 10348
POINT (-72.8268522 41.4509183),CT,11670921,WALGREENS - 10647
POINT (-72.7074634 41.6812334),CT,11712167,STOP AND SHOP - 2613
POINT (-72.7750345 41.5286762),CT,11685358,HANCOCKS PHARMACY AND SURGICAL INCORPORATED
POINT (-72.8993024 41.5134089),CT,11684093,CVS - 2502
POINT (-72.6766025 41.7416754),CT,11686831,RITE AID - 10349
POINT (-72.7680183 41.6839328),CT,11686828,RITE AID - 10343
POINT (-72.6143689 41.7225626),CT,11706998,WALGREENS - 2228
POINT (-72.6793795 41.6615539),CT,11683811,CVS - 2525
POINT (-72.5266818 41.7944429),CT,11683334,CVS - 1910
POINT (-72.7845267 41.6704473),CT,11670926,WALGREENS - 7585
POINT (-72.866031 41.8181954),CT,11670913,WALGREENS - 5134
POINT (-72.7173622 41.6688388),CT,11666756,WALGREENS - 7047
POINT (-72.6447278 41.7700412),CT,11664226,WALGREENS - 9784
POINT (-72.7168356 41.7659612),CT,11670927,WALGREENS - 2871
POINT (-72.6553902 41.6920296),CT,11670917,WALGREENS - 4490
POINT (-72.3334878 41.5758665),CT,11686816,RITE AID - 10362
POINT (-72.1098566 41.3606234),CT,11686674,RITE AID - 10352
POINT (-72.1226301 41.5047046),CT,11662608,WAL-MART - 2170
POINT (-72.066378 41.3682254),CT,11657404,STOP AND SHOP - 0682
POINT (-71.9897344 41.5836191),CT,11662868,WAL-MART SUPERCENTER - 2854
POINT (-72.9753538 41.334915),CT,11670911,WALGREENS - 3579
POINT (-72.0903888 41.522656),CT,11684055,CVS - 1027
POINT (-72.1237305 41.5053226),CT,11691097,BIG Y - 30
POINT (-72.0990305 41.479105),CT,11708328,CVS - 2839
POINT (-72.9436201 41.6686024),CT,11703100,WALGREENS - 10203
POINT (-72.6782992 41.6049566),CT,11668237,XPECT CROMWELL
POINT (-71.9498457 41.3455999),CT,11659238,A AND P
POINT (-72.3316995 41.9686335),CT,11677424,RITE AID - 4759
POINT (-72.4845604 41.8510758),CT,11666750,WALGREENS - 6992
POINT (-72.8783198 41.6514779),CT,11709475,DISCOVER RX
POINT (-72.1741272 41.7409963),CT,11662606,WAL-MART SUPERCENTER - 2022
POINT (-71.9022622 41.7996291),CT,11684882,CVS - 942
POINT (-71.9980578 41.6968391),CT,11671954,RITE AID - 10353
POINT (-72.6910885 41.8002052),CT,11703976,ARROW PRESCRIPTION CENTER
POINT (-72.6847347 41.7779942),CT,11645232,ARROW PRESCRIPTION CENTER
POINT (-71.8892811 41.9233089),CT,11662854,WAL-MART - 1980
POINT (-72.9228074 41.5491607),CT,11685676,VALUE HEALTH CARE SERVICES
POINT (-72.6903869 41.7668322),CT,11707584,WELLNESS WORKS PHARMACY
POINT (-72.4467719 41.8673128),CT,11708747,THE Y PHARMACY - 62
POINT (-72.2000122 41.7380803),CT,11641906,BIG Y - 34
POINT (-72.9013701 41.5031098),CT,11677393,RITE AID - 1087
POINT (-72.5976899 42.1073878),MA,11697428,THE APOTHECARY CENTER
POINT (-72.6422402 42.1679928),MA,11697234,TARGET
POINT (-72.3240371 42.1742232),MA,11691229,BIG Y - 20
POINT (-72.4836341 42.1682248),MA,11690825,BIG Y - 19
POINT (-72.5283643 42.0800341),MA,11690824,BIG Y - 14
POINT (-72.5540786 42.0568441),MA,11687987,CVS - 517
POINT (-72.7247826 42.1131995),MA,11687970,CVS - 838
POINT (-72.557781 42.0856233),MA,11670505,WALGREENS - 3736
POINT (-72.6291979 42.2103236),MA,11667846,WALGREENS - 4967
POINT (-72.6298838 42.0901733),MA,11667844,WALGREENS - 4358
POINT (-72.7443157 42.1207885),MA,11667807,WALGREENS - 2710
POINT (-72.5821128 42.137366),MA,11657460,SUPER STOP AND SHOP - 0080
POINT (-72.6231661 42.1308265),MA,11657462,SUPER STOP AND SHOP - 0094
POINT (-72.5232873 42.116978),MA,11648024,LOUIS AND CLARK
POINT (-72.5861268 42.1749631),MA,11707236,WALGREENS - 11688
POINT (-72.5683257 42.1095855),MA,11667828,WALGREENS - 3625
POINT (-72.6509222 42.1572746),MA,11679822,MCCLELLAND HOME HEALTH PHARMACY
POINT (-72.4898381 42.1447155),MA,11657456,SUPER STOP AND SHOP - 0404
POINT (-72.7470871 42.1191876),MA,11657491,SUPER STOP AND SHOP - 0072
POINT (-72.5070545 42.1360965),MA,11662922,WAL-MART - 1967
POINT (-72.5741374 42.1723552),MA,11663235,WAL-MART SUPERCENTER - 5278
POINT (-72.6084512 42.2070762),MA,11648025,HOLYOKE HEALTH CENTER
POINT (-72.5556578 42.0560812),MA,11690823,BIG Y - 13
POINT (-72.5005102 42.0959894),MA,11690831,BIG Y - 66
POINT (-72.6714634 42.2800781),MA,11688249,CVS - 2025
POINT (-72.6224633 42.1073887),MA,11687141,CVS - 1972
POINT (-72.3291873 42.1574843),MA,11686286,CVS - 969
POINT (-72.602923 42.1219462),MA,11685453,BAYSTATE PHARMACY - NORTH CAMPUS/DALY 3 NORTH CAMPUS
POINT (-72.5792954 42.1053421),MA,11684865,BAYSTATE PHARMACY - SOUTH CAMPUS
POINT (-72.6290181 42.21219),MA,11688483,RITE AID - 10054
POINT (-72.2548149 42.2548201),MA,11684680,WALGREENS - 10128
POINT (-72.52707 42.0773973),MA,11657490,SUPER STOP AND SHOP - 0061
POINT (-72.7156382 41.7535979),CT,11712173,SHOPRITE
POINT (-72.6437637 42.3415904),MA,11663229,WAL-MART - 2901
POINT (-72.6208032 42.1317791),MA,11679171,COSTCO
POINT (-72.4315634 42.1225423),MA,11648016,LOUIS AND CLARK
POINT (-72.5995892 42.1101124),MA,11643920,SPRINGFIELD COMMUNITY-BASED OUTPATIENT CLINIC
POINT (-72.241699 41.8028943),CT,11685711,STORRS DRUG
POINT (-71.8184604 41.3674817),RI,11686300,RITE AID - 10243
POINT (-71.8642148 42.1165229),MA,11687150,CVS - 2161
POINT (-71.9896024 42.557874),MA,11664035,SUPER STOP AND SHOP - 0434
POINT (-72.0976279 42.4102517),MA,11700125,BARRE FAMILY PHARMACY
POINT (-71.8662899 42.0584212),MA,11686741,CVS - 498
POINT (-71.8065461 42.2886296),MA,11649251,SHAW'S-OSCO - 7624
POINT (-71.8299912 42.2430209),MA,11674443,PRICE CHOPPER - 179
POINT (-71.8061197 42.2896914),MA,11688222,CVS - 299
POINT (-71.8235898 42.2568544),MA,11700143,PARK AVENUE PHARMACY
POINT (-71.8260595 42.2593792),MA,11690826,BIG Y - 43
POINT (-72.6377428 41.5762409),CT,11694298,THE MEDICINE CENTRE BORDONARO'S
POINT (-72.0709976 42.0977303),MA,11684950,RITE AID - 10091
POINT (-72.013818 42.2338531),MA,11691101,BIG Y - 27
POINT (-71.850431 42.0271536),MA,11676787,CAREPLUS PHARMACY
POINT (-72.7595503 41.6341622),CT,11657623,PHARMERICA
POINT (-72.2117946 41.3566812),CT,11657447,SUPER STOP AND SHOP - 0665
POINT (-72.4311098 41.8605853),CT,11695229,THE MEDICINE SHOPPE PHARMACY
POINT (-72.0600689 42.1281749),MA,11663226,WAL-MART - 2797
POINT (-71.8649924 42.0578414),MA,11674359,PRICE CHOPPER - 153
POINT (-72.0961182 41.3548752),CT,11704363,GENOA HEALTHCARE
POINT (-71.814834 42.2592522),MA,11699679,FAMILY HEALTH CENTER OF WORCESTER
POINT (-72.0869365 41.3980342),CT,11644482,NAVAL HEALTH CLINIC NEW ENGLAND - NAVAL BRANCH HEALTH CLINIC GROTON-DOD
POINT (-72.7665082 41.7552188),CT,11683336,CVS - 1156
POINT (-72.6959816 41.798927),CT,11684098,CVS - 2099
POINT (-72.6562098 41.8193861),CT,11684027,CVS - 349
POINT (-72.5764155 41.9901533),CT,11684059,CVS - 1098
POINT (-72.7766851 41.6664413),CT,11684024,CVS - 294
POINT (-72.572885 41.9973764),CT,11679700,ABLE CARE PHARMACY AND MEDICAL SUPPLIES
POINT (-72.6702218 41.7373654),CT,11683770,CVS - 1948
POINT (-72.7160742 41.7607664),CT,11684057,CVS - 1038
POINT (-72.6430995 41.8517858),CT,11682951,CVS - 1166
POINT (-72.7441265 41.7616364),CT,11684772,CVS - 333
POINT (-72.8729416 41.6162035),CT,11675642,BEACON PRESCRIPTIONS
POINT (-72.7083894 41.766942),CT,11645172,ARROW PRESCRIPTION CENTER
POINT (-72.6761232 41.6573954),CT,11641150,THE Y PHARMACY - 44
POINT (-72.6369881 41.545569),CT,11657416,SUPER STOP AND SHOP - 0623
POINT (-72.6813184 41.6014482),CT,11704889,WALGREENS - 9818
POINT (-72.6746049 41.5543762),CT,11708314,CVS - 2896
POINT (-72.9820345 41.3362802),CT,11657417,SUPER STOP AND SHOP - 0648
POINT (-72.6779742 41.601893),CT,11657398,SUPER STOP AND SHOP - 0606
POINT (-72.6890293 41.6024797),CT,11708223,CVS - 3835
POINT (-72.6575041 41.6809447),CT,11657426,SUPER STOP AND SHOP - 0632
POINT (-72.7812266 41.5296471),CT,11682954,CVS - 6807
POINT (-72.7258935 41.7652803),CT,11697062,THE MEDICINE SHOPPE PHARMACY - 1096
POINT (-73.0044819 41.5633261),CT,11662873,WAL-MART - 3548
POINT (-72.9676501 41.5395409),CT,11679265,COSTCO
POINT (-72.8573349 41.6752951),CT,11683300,CVS - 839
POINT (-72.5027437 41.584122),CT,11686817,RITE AID - 10363
POINT (-72.6521918 41.8906282),CT,11691794,TARGET
POINT (-72.8526069 41.3977949),CT,11684033,CVS - 692
POINT (-72.8222643 41.5402989),CT,11682948,CVS - 2018
POINT (-72.9465675 41.6801085),CT,11678238,RITE AID - 1427
POINT (-72.620928 41.7944049),CT,11677392,RITE AID - 198
POINT (-72.9403583 41.6860165),CT,11674495,PRICE CHOPPER - 204
POINT (-72.6104756 41.7797637),CT,11671705,RITE AID - 10346
POINT (-72.8905245 41.5874581),CT,11653793,PLANTSVILLE HEALTH MART PHARMACY
POINT (-72.6625744 41.7066618),CT,11686832,RITE AID - 10347
POINT (-72.8070608 41.4841868),CT,11664019,SUPER STOP AND SHOP - 0638
POINT (-72.914122 41.3723206),CT,11658897,SUPER STOP AND SHOP - 0600
POINT (-72.7085323 41.7518344),CT,11657425,SUPER STOP AND SHOP - 0634
POINT (-72.6574864 41.6791921),CT,11662863,WAL-MART - 2900
POINT (-72.5744675 41.9881746),CT,11657407,SUPER STOP AND SHOP - 2605
POINT (-72.7630958 41.7109025),CT,11665983,TARGET
POINT (-72.7251665 41.6610373),CT,11666460,TARGET
POINT (-72.8976142 41.6976615),CT,11662867,WAL-MART - 2719
POINT (-72.9013721 41.5061372),CT,11657452,SUPER STOP AND SHOP - 0695
POINT (-72.7913113 41.5331019),CT,11657440,SUPER STOP AND SHOP - 0654
POINT (-72.6179475 41.9301362),CT,11688231,RITE AID - 10345
POINT (-72.5943097 41.7049867),CT,11683822,CVS - 5450
POINT (-72.9968183 41.5258587),CT,11642260,EZ PHARM PHARMACY
POINT (-72.7625245 41.6318642),CT,11703263,WALGREENS - 10119
POINT (-72.8643955 41.8152788),CT,11686812,RITE AID - 10339
POINT (-72.6105506 41.911976),CT,11643066,PARTNERS PHARMACY OF CONNECTICUT
POINT (-72.7325032 41.6521686),CT,11709514,SAM'S CLUB - 6636
POINT (-72.5647233 42.0010728),CT,11699450,WALGREENS - 9432
POINT (-72.5382124 42.0039644),CT,11674160,DRUG SHOPPE HEALTH SOLUTIONS
POINT (-72.5224401 41.7830418),CT,11670910,WALGREENS - 5407
POINT (-72.603921 41.7689692),CT,11657424,SUPER STOP AND SHOP - 693
POINT (-72.6036957 41.766007),CT,11699451,WALGREENS - 7566
POINT (-72.2090094 41.3665269),CT,11710671,CVS - 4473
POINT (-72.0879859 41.5414897),CT,11671159,UTLEY AND JONES PHARMACY
POINT (-71.9819283 41.6065019),CT,11645541,JEWETT CITY PHARMACY
POINT (-71.9827726 41.6046149),CT,11686829,RITE AID - 10355
POINT (-71.9631935 41.3525829),CT,11684086,CVS - 2056
POINT (-73.0177563 41.5475227),CT,11666747,WALGREENS - 6966
POINT (-72.8995703 41.3878247),CT,11660549,WALGREENS - 9101
POINT (-72.6808402 41.5563141),CT,11659236,A AND P SUPER FOODMART
POINT (-72.8798022 41.593689),CT,11666753,WALGREENS - 7641
POINT (-71.9143393 41.6671939),CT,11684073,CVS - 1125
POINT (-72.746007 41.7853212),CT,11642368,SUBURBAN PHARMACY
POINT (-72.7208108 41.6227503),CT,11695619,CAP PHARMACY
POINT (-72.230871 41.7169677),CT,11657399,SUPER STOP AND SHOP - 0674
POINT (-73.0402961 41.5554386),CT,11703385,WALGREENS - 12025
POINT (-72.5135274 41.8098804),CT,11690820,THE Y PHARMACY - 45
POINT (-72.5227636 41.7817042),CT,11653354,MANCHESTER PHARMACY
POINT (-72.6614662 41.8706425),CT,11704110,PRICE CHOPPER - 221
POINT (-72.899482 41.826137),CT,11703247,WALGREENS - 11604
POINT (-72.9019066 41.610767),CT,11708103,TARGET
POINT (-72.550285 41.8053246),CT,11662872,SAM'S CLUB - 8195
POINT (-72.4553935 41.8334884),CT,11685701,CRITICAL CARE SYSTEMS
POINT (-72.4993155 41.8276137),CT,11674496,PRICE CHOPPER - 205
POINT (-72.4824784 41.8643936),CT,11712182,STOP AND SHOP - 2614
POINT (-72.327856 41.9697033),CT,11703866,THE Y PHARMACY - 17
POINT (-72.6330609 42.1864021),MA,11688045,CVS - 373
POINT (-72.7484738 42.1246795),MA,11686773,CVS - 1234
POINT (-72.5706931 42.2012739),MA,11667856,WALGREENS - 7063
POINT (-72.7339714 42.1399098),MA,11696139,ARROW PRESCRIPTION CENTER
POINT (-72.5725459 42.2023509),MA,11686743,CVS - 693
POINT (-72.6111628 42.1210021),MA,11648011,LOUIS AND CLARK
POINT (-72.5782778 42.1764828),MA,11657480,SUPER STOP AND SHOP - 0036
POINT (-72.6182207 42.2143274),MA,11657484,SUPER STOP AND SHOP - 0009
POINT (-72.6329539 42.1870369),MA,11656852,KMART
POINT (-72.5727927 42.110156),MA,11699405,CVS - 4471
POINT (-72.4075203 42.2884188),MA,11688059,CVS - 1230
POINT (-72.5916101 42.1028512),MA,11687985,CVS - 1026
POINT (-72.4768764 42.1496405),MA,11687158,CVS - 2566
POINT (-72.637619 42.336376),MA,11686738,CVS - 447
POINT (-72.4711591 42.148507),MA,11707138,BIG Y - 86
POINT (-72.7228216 42.1116706),MA,11690830,BIG Y - 68
POINT (-72.5203415 42.3769282),MA,11686757,CVS - 818
POINT (-72.3281566 42.1587463),MA,11687119,RITE AID - 10057
POINT (-72.7689756 42.0577175),MA,11690633,RITE AID - 10105
POINT (-72.6298957 42.3190894),MA,11687131,CVS - 1893
POINT (-72.2482429 42.2569399),MA,11686292,CVS - 1111
POINT (-72.2789333 42.237584),MA,11662941,WAL-MART SUPERCENTER - 2386
POINT (-72.4863239 42.3562743),MA,11703424,WALGREENS - 11601
POINT (-71.8305767 41.3747347),RI,11688643,MCQUADE'S PHARMACY
POINT (-72.5216209 42.3904256),MA,11696747,UNIVERSITY HEALTH SERVICES PHARMACY
POINT (-71.8888378 42.0479741),MA,11686845,RITE AID - 10093
POINT (-71.9530157 42.3762141),MA,11641153,RUTLAND HEALTH MART PHARMACY
POINT (-71.869049 42.057184),MA,11687116,RITE AID - 10092
POINT (-72.0362499 42.0762508),MA,11686751,CVS - 765
POINT (-71.8628956 42.3448372),MA,11686291,CVS - 1050
POINT (-72.7860756 41.9009275),CT,11679369,HOPMEADOW APOTHECARY
POINT (-71.8790038 41.8348127),CT,11709523,GENOA HEALTHCARE
POINT (-71.8469714 41.3756659),CT,11686823,RITE AID - 10359
POINT (-72.3339075 41.5711123),CT,11657431,SUPER STOP AND SHOP - 0608
POINT (-72.7768982 41.5051231),CT,11710301,GENOA HEALTHCARE
POINT (-72.8568229 41.4728113),CT,11642978,GAYLORD HOSPITAL
POINT (-72.8836309 41.3767909),CT,11671783,PEOPLES MEDICAL
POINT (-72.411811 42.2897819),MA,11657554,SUPER STOP AND SHOP - 435
POINT (-71.812648 42.2558424),MA,11695970,BEACON PHARMACY
POINT (-71.9569565 41.3709776),CT,11640780,MCQUADES PHARMACY
POINT (-72.5537471 41.825531),CT,11684068,CVS - 1043
POINT (-72.6396747 41.6623047),CT,11684092,CVS - 2219
POINT (-72.90664 41.4804318),CT,11684755,CVS - 1148
POINT (-72.7232305 41.695679),CT,11684037,CVS - 691
POINT (-72.7645092 41.6332041),CT,11687104,RITE AID - 10342
POINT (-72.8002922 41.666173),CT,11699753,BEACON PRESCRIPTIONS
POINT (-72.6730752 41.7655072),CT,11683762,CVS - 1183
POINT (-72.7147975 41.8172128),CT,11684061,CVS - 1102
POINT (-72.5749123 41.9940552),CT,11679294,COSTCO
POINT (-72.6400801 41.5494),CT,11684029,CVS - 364
POINT (-73.0136209 41.6790297),CT,11698641,BEACON PRESCRIPTIONS
POINT (-72.9191701 41.3672493),CT,11684040,CVS - 775
POINT (-72.8717248 41.3503072),CT,11665544,TARGET
POINT (-72.8602577 41.3938395),CT,11657441,SUPER STOP AND SHOP - 0694
POINT (-72.8087608 41.538501),CT,11673085,GRAEBERS PHARMACY
POINT (-73.0194212 41.6789863),CT,11684827,CVS - 954
POINT (-72.7119473 41.6054082),CT,11662858,WAL-MART - 2299
POINT (-72.7914524 41.3926275),CT,11688229,RITE AID - 10372
POINT (-72.6867181 41.734354),CT,11683302,CVS - 840
POINT (-72.9354727 41.3326607),CT,11689596,VISELS PHARMACY
POINT (-72.8105535 41.4775822),CT,11662855,WAL-MART SUPERCENTER - 2371
POINT (-72.8528223 41.3707119),CT,11674614,NORTH HAVEN PHARMACY
POINT (-72.9335235 41.3452333),CT,11670945,WALGREENS - 5406
POINT (-72.7752938 41.5277373),CT,11683303,CVS - 865
POINT (-72.9180626 41.3698913),CT,11686821,RITE AID - 10375
POINT (-73.0009878 41.5520095),CT,11683780,CVS - 2140
POINT (-73.0055056 41.5687051),CT,11677426,RITE AID - 2089
POINT (-72.8953385 41.6696586),CT,11658898,SUPER STOP AND SHOP - 0642
POINT (-72.8049702 41.6688381),CT,11657444,SUPER STOP AND SHOP - 0645
POINT (-72.8725075 41.6138944),CT,11657422,SUPER STOP AND SHOP - 0684
POINT (-72.6932048 41.7191275),CT,11657412,SUPER STOP AND SHOP - 0610
POINT (-72.9243857 41.6917243),CT,11657405,SUPER STOP AND SHOP - 0628
POINT (-72.7352279 41.8296776),CT,11686814,RITE AID - 10340
POINT (-72.5822674 41.9962545),CT,11665540,TARGET
POINT (-72.7212406 41.6690757),CT,11642500,PRICE CHOPPER - 209
POINT (-72.6248561 41.7222035),CT,11657429,SUPER STOP AND SHOP - 0631
POINT (-72.7453833 41.7838377),CT,11670915,WALGREENS - 1826
POINT (-72.8589026 41.674964),CT,11666746,WALGREENS - 7086
POINT (-72.6387554 41.774569),CT,11684066,CVS - 1089
POINT (-72.5799783 41.9879376),CT,11670907,WALGREENS - 1824
POINT (-72.6830709 41.7575394),CT,11670909,WALGREENS - 3827
POINT (-72.9263638 41.6903428),CT,11670904,WALGREENS - 11825
POINT (-72.7766476 41.5282992),CT,11705974,WALGREENS - 9820
POINT (-72.1042003 41.3491224),CT,11705969,WALGREENS - 10483
POINT (-72.1010083 41.5143916),CT,11687102,RITE AID - 10358
POINT (-72.0277784 41.3466212),CT,11684904,FORT HILL PHARMACY INCORPORATED
POINT (-72.1196455 41.3422351),CT,11677390,RITE AID - 744
POINT (-72.12279 41.3666925),CT,11673771,THE MEDICINE SHOPPE PHARMACY - 232
POINT (-72.0899994 41.5456978),CT,11647897,UNCAS PHARMACY
POINT (-72.1074965 41.3490496),CT,11684065,CVS - 1080
POINT (-72.0492281 41.3448583),CT,11691275,BIG Y - 61
POINT (-72.1238114 41.3412828),CT,11683343,CVS - 1268
POINT (-72.0609408 41.3542345),CT,11699448,WALGREENS - 7759
POINT (-72.5250027 41.8137459),CT,11666748,WALGREENS - 6654
POINT (-72.1501236 41.3766286),CT,11666459,TARGET
POINT (-72.125488 41.3447012),CT,11657397,SUPER STOP AND SHOP - 0667
POINT (-72.266762 41.8266275),CT,11684089,CVS - 785
POINT (-72.4672585 41.8681172),CT,11684085,CVS - 2109
POINT (-72.8537027 41.8105258),CT,11662866,WAL-MART - 2899
POINT (-71.88185 41.7133513),CT,11686305,RITE AID - 10357
POINT (-72.5101024 41.778378),CT,11684902,LENOX PHARMACY
POINT (-72.2256132 41.7143821),CT,11675646,MEDICAL PHARMACY
POINT (-72.2334116 41.7177884),CT,11670918,WALGREENS - 7333
POINT (-71.9066373 41.9191377),CT,11674459,PRICE CHOPPER - 189
POINT (-71.9095031 41.9176367),CT,11686824,RITE AID - 10350
POINT (-72.2253725 41.7136058),CT,11684829,CVS - 943
POINT (-72.5053829 41.5842691),CT,11712176,STOP AND SHOP - 2611
POINT (-72.9081939 41.3603081),CT,11670922,WALGREENS - 2410
POINT (-72.7990892 41.5410129),CT,11666758,WALGREENS - 10003
POINT (-72.5505731 42.0005978),CT,11679044,AMERICAN HOMECARE FEDERATION INCORPORATED
POINT (-73.0372072 41.5550644),CT,11709941,WATERBURY PHARMACY
POINT (-71.8838862 41.7930334),CT,11703183,THE Y PHARMACY - 31
POINT (-72.4421805 41.7907246),CT,11685976,BOLTON PHARMACY
POINT (-72.4948079 41.8282873),CT,11657433,SUPER STOP AND SHOP - 0613
POINT (-72.4950495 42.141902),MA,11699459,WALGREENS - 5445
POINT (-72.6314344 42.0617024),MA,11687156,CVS - 2476
POINT (-72.4975575 42.1141581),MA,11667802,WALGREENS - 2311
POINT (-72.6746272 42.0682228),MA,11658410,SUPER STOP AND SHOP - 0782
POINT (-72.6332656 42.1837835),MA,11658863,SUPER STOP AND SHOP - 0030
POINT (-72.515158 42.0646112),MA,11670577,WALGREENS - 7703
